路段起点,路段终点,2020,2021,2022,2023,2024,技术等级,面层类型,车道数量,路基宽度,路面宽度,面层厚度,修建年度,养护里程（公里）,已绿化里程（公里）,高边坡数量,高边坡长度,涵洞数量
416,417,55.4,88.508,82.214,68.074,74.26,4,2,1,6.5,5.5,4,1998,1.398,1.398,0,0,2
417,418,59.4,86.98,81.184,77.058,74.42,4,1,1,6.5,5.5,4,1998,1.398,1.398,0,0,2
418,419,62.8,84.98,83.796,74.398,85.95,4,2,2,6.5,6,5,2024,30.911,30.1,7,1722,65
419,420,64.3,88.38,87.834,88.038,89.98,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
420,421,71.8,92.88,95.098,81.648,94.26,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
421,422,62.4,98.07,95.112,91.834,98.06,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
422,423,62.9,88.68,88.94,87.542,91.46,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
423,424,77.72,92.67,94.514,87.222,89.77,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
424,425,78.64,97.89,91.26,88.93,89.61,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
425,426,78.08,97.6,90.64,91.834,97.75,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
426,427,86.8,92.86,96.034,86.568,96.46,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
427,428,93.74,96.18,92.572,80.236,98.46,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
428,429,89,90.2,93.116,84.7,90.18,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
429,430,83,75.48,96.88,89.468,92.66,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
430,431,70.22,80.4,96.132,92.67,96.51,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
431,432,80.08,83.56,94.57,91.834,98.31,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
432,433,77.68,87.95,82.914,88.906,97.75,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
433,434,82.94,93.11,95.842,88.564,92.81,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
434,435,80.76,94.76,92.29,90.122,89.45,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
435,436,78.5,83.79,98.58,91.098,97.34,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
436,437,93.4,93.23,93.726,85.398,98.13,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
437,438,89.8,94.864,89.004,88.906,98.63,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
438,439,91.4,94.88,93.648,85.398,98.84,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
439,440,88.6,90.98,92.3,88.906,98.46,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
440,441,82.4,77.79,96.338,84.548,96.95,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
441,442,76.6,74.04,96.408,91.098,97.2,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
442,443,83,85.27,92.818,91.834,98.46,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
443,444,93.9,87.9,88.376,91.834,98.46,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
444,445,87.8,82.23,93.688,91.834,97.49,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
445,446,93.8,96.57,94.488,91.834,99.13,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
446,447,73.24,70.46,98.326,91.834,98.31,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
447,448,84.86,92.67,94.514,80.236,98.31,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
448,449,91.92,94.92,85.198,81.508,66.4,4,1,2,6.5,6,5,2024,30.911,30.1,7,1722,65
868,869,72.77952183,82.37608434,90.16544994,67.83122396,76.50225764,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
869,870,86.1,94.04,90.206,71.4,82.89,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
870,871,83.4,95.77,95.482,68.274,83.164,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
871,872,90.84,100,91.81,55.142,75.662,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
872,873,80.5,96.77,98.084,88.798,82.908,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
873,874,91.54,91.67,97.302,84.378,78.222,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
874,875,80.5,96.76,98.084,88.798,82.908,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
875,876,70.14,94.59,90.196,52.57,85.82,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
876,877,79.82,97.59,90.654,90.268,87.71,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
877,878,90.84,100,91.81,55.142,75.662,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
878,879,85.84,91,91.804,83.59,88.392,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
879,880,71.74,86.37,96.892,69.288,71.156,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
880,881,91.16,84.63,91.172,83.256,76.848,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
881,882,87.88,90.19,91.938,86.808,85.93,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
882,883,90.84,100,91.81,55.142,75.662,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
883,884,84.36,95.6,92.836,69.656,74.062,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
884,885,88.62,94.99,93.23,65.298,72.868,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
885,886,92.12,95.83,93.1,68.274,82.148,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
886,887,90.84,100,91.81,55.142,75.662,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
887,888,78.28,95.39,92.674,64.254,84.172,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
888,889,90.84,100,91.81,55.142,75.662,4,1,1,6,4,4,1991,21.766,20.766,11,847,45
889,890,73.28,97.29,91.664,90.268,86.498,4,1,1,4,3.5,4,2006,77.985,64.058,0,0,23
706,707,72.77952183,82.37608434,90.16544994,67.83122396,76.50225764,4,1,1,5.5,4.5,4,2006,21.08,20.816,0,0,16
707,708,72.77952183,82.37608434,90.16544994,67.83122396,76.50225764,4,1,1,5.5,4.5,4,2006,21.08,20.816,0,0,16
708,709,92.7,92.378,94.504,74.082,87.03,4,1,1,5.5,4.5,4,2006,21.08,20.816,0,0,16
709,710,83.6,89.498,91.19,78.258,82.222,4,1,1,5.5,4.5,4,2006,21.08,20.816,0,0,16
710,711,84.4,88.122,92.278,79.826,81.944,4,1,1,5.5,4.5,4,2006,21.08,20.816,0,0,16
711,712,84.1,81.084,89.364,78.388,82.656,4,1,1,5.5,4.5,4,2006,21.08,20.816,0,0,16
712,713,73.9,75.572,85.19,67.424,71.054,4,1,1,5.5,4.5,4,2006,21.08,20.816,0,0,16
713,714,76.4,85.372,86.576,63.478,77.908,4,1,1,5.5,4.5,4,2006,21.08,20.816,0,0,16
714,715,81.9,71.17,95.24,92.806,100,4,1,2,7.5,6.5,5,1998,23.46,22.186,5,1133,100
715,716,91.1,69.702,88.758,88.906,100,3,1,2,7.5,6.5,5,1998,23.46,22.186,5,1133,100
716,717,90.7,73.444,96.258,88.906,100,3,1,2,7.5,6.5,5,1998,23.46,22.186,5,1133,100
717,718,80.5,68.5,95.718,88.668,100,3,1,2,7.5,6.5,5,1998,23.46,22.186,5,1133,100
718,719,86,93.63,91.656,90.172,99.13,3,1,2,7.5,6.5,5,1998,23.46,22.186,5,1133,100
719,720,90.1,92.744,87.546,89.27,95.17,3,1,2,7.5,6.5,5,1998,23.46,22.186,5,1133,100
720,721,88.1,88.306,91.416,81.974,97.13,3,1,2,7.5,6.5,5,1998,23.46,22.186,5,1133,100
721,722,88.2,89.39,86.528,86.904,100,3,1,2,7.5,6.5,5,1998,23.46,22.186,5,1133,100
722,723,84,68.296,90.486,90.172,100,3,1,2,7.5,6.5,5,1998,23.46,22.186,5,1133,100
723,724,88.4,55.306,87.784,86.904,100,3,1,2,7.5,6.5,5,1998,23.46,22.186,5,1133,100
724,725,91.5,86.648,84.756,82.13,100,3,1,2,7.5,6.5,5,1998,23.46,22.186,5,1133,100
725,726,96,64.17,94.632,82.846,100,3,1,2,7.5,6.5,5,1998,23.46,22.186,5,1133,100
726,727,80.9,92.888,95.046,88.668,100,3,1,2,7.5,6.5,5,1998,23.46,22.186,5,1133,100
727,728,80.9,92.888,95.046,88.668,100,3,1,2,7.5,6.5,5,1998,23.46,22.186,5,1133,100
728,729,94.9,85.122,94.978,85.398,100,3,1,2,7.5,6.5,5,1998,23.46,22.186,5,1133,100
